4.726363,1.631409,0.307935,1.903164
4.620043,1.911858,0.309367,1.963158
4.497100,2.185428,0.310799,2.023152
4.357975,2.451134,0.312231,2.083146
4.203169,2.708020,0.313664,2.143140
4.033239,2.955162,0.315096,2.203134
3.848797,3.191671,0.316528,2.263129
3.650506,3.416696,0.317960,2.323123
3.439079,3.629426,0.319393,2.383117
3.215278,3.829097,0.320825,2.443111
2.979908,4.014990,0.322257,2.503105
2.733816,4.186437,0.323689,2.563099
2.477886,4.342819,0.325122,2.623093
2.213041,4.483576,0.326554,2.683088
1.940232,4.608199,0.327986,2.743082
1.660443,4.716241,0.329419,2.803076
1.374678,4.807313,0.330851,2.863070
1.083967,4.881087,0.332283,2.923064
0.789356,4.937299,0.333715,2.983058
0.491905,4.975744,0.335148,3.043052
0.192683,4.996286,0.336580,3.103046
-0.107231,4.998850,0.338012,-3.120145
-0.406760,4.983427,0.339444,-3.060151
-0.704825,4.950073,0.340877,-3.000156
-1.000355,4.898907,0.342309,-2.940162
-1.292284,4.830114,0.343741,-2.880168
-1.579564,4.743941,0.345173,-2.820174
-1.861160,4.640699,0.346606,-2.760180
-2.136059,4.520758,0.348038,-2.700186
-2.403273,4.384550,0.349470,-2.640192
-2.661838,4.232566,0.350902,-2.580198
-2.910826,4.065352,0.352335,-2.520203
-3.149340,3.883511,0.353767,-2.460209
-3.376522,3.687695,0.355199,-2.400215
-3.591555,3.478611,0.356631,-2.340221
-3.793665,3.257009,0.358064,-2.280227
-3.982124,3.023688,0.359496,-2.220233
-4.156254,2.779488,0.360928,-2.160239
-4.315429,2.525286,0.362360,-2.100245
-4.459077,2.261997,0.363793,-2.040250
-4.586680,1.990570,0.365225,-1.980256
-4.697779,1.711980,0.366657,-1.920262
-4.791974,1.427230,0.368089,-1.860268
-4.868927,1.137344,0.369522,-1.800274
-4.928360,0.843366,0.370954,-1.740280
-4.970060,0.546353,0.372386,-1.680286
-4.993877,0.247375,0.373818,-1.620291
-4.999724,-0.052494,0.375251,-1.560297
-4.987582,-0.352174,0.376683,-1.500303
-4.957493,-0.650586,0.378115,-1.440309
-4.909566,-0.946658,0.379547,-1.380315
-4.843973,-1.239323,0.380980,-1.320321
-4.760951,-1.527529,0.382412,-1.260327
-4.660798,-1.810239,0.383844,-1.200333
-4.543874,-2.086435,0.385276,-1.140338
-4.410600,-2.355123,0.386709,-1.080344
-4.261456,-2.615338,0.388141,-1.020350
-4.096979,-2.866141,0.389573,-0.960356
-3.917759,-3.106632,0.391005,-0.900362
-3.724443,-3.335945,0.392438,-0.840368
-3.517725,-3.553254,0.393870,-0.780374
-3.298350,-3.757777,0.395302,-0.720380
-3.067106,-3.948779,0.396734,-0.660385
-2.824827,-4.125573,0.398167,-0.600391
-2.572383,-4.287522,0.399599,-0.540397
-2.310683,-4.434044,0.401031,-0.480403
-2.040669,-4.564611,0.402463,-0.420409
-1.763312,-4.678753,0.403896,-0.360415
-1.479610,-4.776061,0.405328,-0.300421
-1.190584,-4.856183,0.406760,-0.240426
-0.897275,-4.918831,0.408192,-0.180432
-0.600736,-4.963780,0.409625,-0.120438
-0.302036,-4.990869,0.411057,-0.060444
-0.002250,-4.999999,0.412489,-0.000450
0.297545,-4.991139,0.413922,0.059544
0.596269,-4.964319,0.415354,0.119538
0.892848,-4.919636,0.416786,0.179532
1.186214,-4.857252,0.418218,0.239527
1.475311,-4.777390,0.419651,0.299521
1.759101,-4.680338,0.421083,0.359515
2.036560,-4.566445,0.422515,0.419509
2.306692,-4.436121,0.423947,0.479503
2.568523,-4.289835,0.425380,0.539497
2.821113,-4.128114,0.426812,0.599491
3.063552,-3.951538,0.428244,0.659485
3.294967,-3.760744,0.429676,0.719480
3.514526,-3.556418,0.431109,0.779474
3.721439,-3.339295,0.432541,0.839468
3.914962,-3.110157,0.433973,0.899462
4.094398,-2.869827,0.435405,0.959456
4.259101,-2.619172,0.436838,1.019450
4.408479,-2.359092,0.438270,1.079444
4.541994,-2.090523,0.439702,1.139439
4.659167,-1.814432,0.441134,1.199433
4.759574,-1.531813,0.442567,1.259427
4.842856,-1.243682,0.443999,1.319421
4.908712,-0.951076,0.445431,1.379415
4.956906,-0.655047,0.446863,1.439409
4.987263,-0.356662,0.448296,1.499403
4.999675,-0.056993,0.449728,1.559397
4.994097,0.242881,0.451160,1.619392
4.970550,0.541880,0.452592,1.679386
4.929117,0.838931,0.454025,1.739380
4.869948,1.132962,0.455457,1.799374
4.793257,1.422917,0.456889,1.859368
4.699317,1.707752,0.458321,1.919362
4.588469,1.986441,0.459754,1.979356
4.461111,2.257984,0.461186,2.039350
4.317700,2.521401,0.462618,2.099345
4.158754,2.775746,0.464050,2.159339
3.984843,3.020104,0.465483,2.219333
3.796594,3.253594,0.466915,2.279327
3.594684,3.475377,0.468347,2.339321
3.379840,3.684655,0.469779,2.399315
3.152834,3.880675,0.471212,2.459309
2.914484,4.062731,0.472644,2.519304
2.665646,4.230169,0.474076,2.579298
2.407217,4.382386,0.475508,2.639292
2.140127,4.518834,0.476941,2.699286
1.865336,4.639022,0.478373,2.759280
1.583832,4.742518,0.479805,2.819274
1.296630,4.828949,0.481237,2.879268
1.004763,4.898005,0.482670,2.939262
0.709280,4.949437,0.484102,2.999257
0.411245,4.983059,0.485534,3.059251
0.111730,4.998751,0.486966,3.119245
-0.188187,4.996457,0.488399,-3.103946
-0.487427,4.976185,0.489831,-3.043952
-0.784913,4.938007,0.491263,-2.983958
-1.079574,4.882061,0.492696,-2.923964
-1.370351,4.808548,0.494128,-2.863970
-1.656198,4.717733,0.495560,-2.803976
-1.936085,4.609943,0.496992,-2.743982
-2.209005,4.485565,0.498425,-2.683987
-2.473977,4.345048,0.499857,-2.623993
-2.730047,4.188895,0.501289,-2.563999
-2.976294,4.017670,0.502721,-2.504005
-3.211831,3.831989,0.504154,-2.444011
-3.435812,3.632520,0.505586,-2.384017
-3.647429,3.419979,0.507018,-2.324023
-3.845923,3.195133,0.508450,-2.264029
-4.030578,2.958790,0.509883,-2.204034
-4.200730,2.711801,0.511315,-2.144040
-4.355767,2.455054,0.512747,-2.084046
-4.495131,2.189474,0.514179,-2.024052
-4.618321,1.916015,0.515612,-1.964058
-4.724893,1.635662,0.517044,-1.904064
-4.814463,1.349423,0.518476,-1.844070
-4.886710,1.058329,0.519908,-1.784075
-4.941374,0.763427,0.521341,-1.724081
-4.978258,0.465778,0.522773,-1.664087
-4.997229,0.166453,0.524205,-1.604093
-4.998218,-0.133471,0.525637,-1.544099
-4.981223,-0.432915,0.527070,-1.484105
-4.946305,-0.730801,0.528502,-1.424111
-4.893588,-1.026057,0.529934,-1.364117
-4.823264,-1.317622,0.531366,-1.304122
-4.735584,-1.604445,0.532799,-1.244128
-4.630865,-1.885496,0.534231,-1.184134
-4.509482,-2.159761,0.535663,-1.124140
-4.371874,-2.426256,0.537095,-1.064146
-4.218535,-2.684020,0.538528,-1.004152
-4.050016,-2.932127,0.539960,-0.944158
-3.866925,-3.169683,0.541392,-0.884164
-3.669919,-3.395834,0.542824,-0.824169
-3.459709,-3.609766,0.544257,-0.764175
-3.237050,-3.810710,0.545689,-0.704181
-3.002743,-3.997941,0.547121,-0.644187
-2.757631,-4.170788,0.548553,-0.584193
-2.502597,-4.328626,0.549986,-0.524199
-2.238559,-4.470890,0.551418,-0.464205
-1.966465,-4.597066,0.552850,-0.404210
-1.687295,-4.706701,0.554282,-0.344216
-1.402055,-4.799400,0.555715,-0.284222
-1.111769,-4.874830,0.557147,-0.224228
-0.817483,-4.932719,0.558579,-0.164234
-0.520256,-4.972860,0.560011,-0.104240
-0.221156,-4.995107,0.561444,-0.044246
0.078739,-4.999380,0.562876,0.015748
0.378351,-4.985665,0.564308,0.075743
0.676601,-4.954010,0.565740,0.135737
0.972417,-4.904529,0.567173,0.195731
1.264734,-4.837401,0.568605,0.255725
1.552501,-4.752867,0.570037,0.315719
1.834681,-4.651231,0.571469,0.375713
2.110259,-4.532859,0.572902,0.435707
2.378244,-4.398176,0.574334,0.495702
2.637672,-4.247668,0.575766,0.555696
2.887609,-4.081876,0.577199,0.615690
3.127155,-3.901397,0.578631,0.675684
3.355450,-3.706880,0.580063,0.735678
3.571671,-3.499024,0.581495,0.795672
3.775040,-3.278578,0.582928,0.855666
3.964826,-3.046335,0.584360,0.915660
4.140345,-2.803131,0.585792,0.975655
4.300967,-2.549840,0.587224,1.035649
4.446113,-2.287375,0.588657,1.095643
4.575260,-2.016679,0.590089,1.155637
4.687945,-1.738727,0.591521,1.215631
4.783762,-1.454518,0.592953,1.275625
4.862366,-1.165076,0.594386,1.335619
4.923473,-0.871441,0.595818,1.395613
4.966866,-0.574671,0.597250,1.455608
4.992386,-0.275833,0.598682,1.515602
4.999942,0.023998,0.600115,1.575596
4.989508,0.323742,0.601547,1.635590
4.961121,0.622321,0.602979,1.695584
4.914882,0.918661,0.604411,1.755578
4.850958,1.211695,0.605844,1.815572
4.769580,1.500370,0.607276,1.875567
4.671039,1.783646,0.608708,1.935561
4.555692,2.060504,0.610140,1.995555
4.423951,2.329947,0.611573,2.055549
4.276293,2.591007,0.613005,2.115543
4.113247,2.842744,0.614437,2.175537
3.935401,3.084253,0.615869,2.235531
3.743395,3.314663,0.617302,2.295525
3.537919,3.533147,0.618734,2.355520
3.319713,3.738917,0.620166,2.415514
3.089562,3.931235,0.621598,2.475508
2.848294,4.109406,0.623031,2.535502
2.596777,4.272791,0.624463,2.595496
2.335917,4.420802,0.625895,2.655490
2.066651,4.552906,0.627327,2.715484
1.789949,4.668627,0.628760,2.775478
1.506807,4.767550,0.630192,2.835473
1.218242,4.849318,0.631624,2.895467
0.925294,4.913637,0.633056,2.955461
0.629017,4.960276,0.634489,3.015455
0.330477,4.989067,0.635921,3.075449
0.030747,4.999905,0.637353,3.135443
-0.269094,4.992754,0.638785,-3.087748
-0.567966,4.967637,0.640218,-3.027754
-0.864794,4.924645,0.641650,-2.967760
-1.158511,4.863934,0.643082,-2.907766
-1.448059,4.785721,0.644514,-2.847771
-1.732397,4.690288,0.645947,-2.787777
-2.010501,4.577978,0.647379,-2.727783
-2.281371,4.449196,0.648811,-2.667789
-2.544032,4.304405,0.650243,-2.607795
-2.797539,4.144125,0.651676,-2.547801
-3.040980,3.968934,0.653108,-2.487807
-3.273479,3.779462,0.654540,-2.427812
-3.494199,3.576391,0.655973,-2.367818
-3.702347,3.360451,0.657405,-2.307824
-3.897172,3.132419,0.658837,-2.247830
-4.077975,2.893116,0.660269,-2.187836
-4.244104,2.643403,0.661702,-2.127842
-4.394962,2.384179,0.663134,-2.067848
-4.530006,2.116376,0.664566,-2.007854
-4.648750,1.840957,0.665998,-1.947859
-4.750767,1.558915,0.667431,-1.887865
-4.835689,1.271263,0.668863,-1.827871
-4.903212,0.979037,0.670295,-1.767877
-4.953092,0.683288,0.671727,-1.707883
-4.985149,0.385081,0.673160,-1.647889
-4.999269,0.085487,0.674592,-1.587895
-4.995401,-0.214413,0.676024,-1.527901
-4.973557,-0.513542,0.677456,-1.467906
-4.933818,-0.810824,0.678889,-1.407912
-4.876327,-1.105188,0.680321,-1.347918
-4.801288,-1.395575,0.681753,-1.287924
-4.708974,-1.680940,0.683185,-1.227930
-4.599716,-1.960258,0.684618,-1.167936
-4.473908,-2.232521,0.686050,-1.107942
-4.332001,-2.496752,0.687482,-1.047947
-4.174506,-2.751999,0.688914,-0.987953
-4.001991,-2.997343,0.690347,-0.927959
-3.815076,-3.231903,0.691779,-0.867965
-3.614433,-3.454833,0.693211,-0.807971
-3.400785,-3.665332,0.694643,-0.747977
-3.174900,-3.862643,0.696076,-0.687983
-2.937591,-4.046055,0.697508,-0.627989
-2.689712,-4.214908,0.698940,-0.567994
-2.432155,-4.368595,0.700372,-0.508000
-2.165847,-4.506563,0.701805,-0.448006
-1.891745,-4.628315,0.703237,-0.388012
-1.610836,-4.733414,0.704669,-0.328018
-1.324131,-4.821481,0.706101,-0.268024
-1.032662,-4.892199,0.707534,-0.208030
-0.737477,-4.945314,0.708966,-0.148036
-0.439638,-4.980634,0.710398,-0.088041
-0.140218,-4.998034,0.711830,-0.028047
0.159707,-4.997449,0.713263,0.031947
0.459058,-4.978882,0.714695,0.091941
0.756756,-4.942400,0.716127,0.151935
1.051732,-4.888135,0.717559,0.211929
1.342923,-4.816280,0.718992,0.271923
1.629282,-4.727096,0.720424,0.331918
1.909779,-4.620903,0.721856,0.391912
2.183404,-4.498083,0.723288,0.451906
2.449173,-4.359077,0.724721,0.511900
2.706128,-4.204387,0.726153,0.571894
2.953347,-4.034568,0.727585,0.631888
3.189939,-3.850232,0.729017,0.691882
3.415053,-3.652043,0.730450,0.751876
3.627878,-3.440712,0.731882,0.811871
3.827650,-3.217001,0.733314,0.871865
4.013649,-2.981714,0.734746,0.931859
4.185206,-2.735699,0.736179,0.991853
4.341704,-2.479840,0.737611,1.051847
4.482579,-2.215058,0.739043,1.111841
4.607326,-1.942306,0.740476,1.171835
4.715494,-1.662564,0.741908,1.231829
4.806694,-1.376841,0.743340,1.291824
4.880599,-1.086164,0.744772,1.351818
4.936943,-0.791578,0.746205,1.411812
4.975522,-0.494144,0.747637,1.471806
4.996199,-0.194932,0.749069,1.531800
4.998898,0.104982,0.750501,1.591794
4.983610,0.404518,0.751934,1.651788
4.950389,0.702598,0.753366,1.711783
4.899357,0.998150,0.754798,1.771777
4.830695,1.290111,0.756230,1.831771
4.744651,1.577429,0.757663,1.891765
4.641536,1.859072,0.759095,1.951759
4.521718,2.134025,0.760527,2.011753
4.385631,2.401299,0.761959,2.071747
4.233763,2.659934,0.763392,2.131741
4.066662,2.908997,0.764824,2.191736
3.884927,3.147593,0.766256,2.251730
3.689214,3.374863,0.767688,2.311724
3.480226,3.589990,0.769121,2.371718
3.258716,3.792199,0.770553,2.431712
3.025480,3.980763,0.771985,2.491706
2.781358,4.155003,0.773417,2.551700
2.527227,4.314293,0.774850,2.611694
2.264004,4.458059,0.776282,2.671689
1.992633,4.585784,0.777714,2.731683
1.714093,4.697008,0.779146,2.791677
1.429386,4.791331,0.780579,2.851671
1.139535,4.868415,0.782011,2.911665
0.845583,4.927980,0.783443,2.971659
0.548590,4.969814,0.784875,3.031653
0.249622,4.993765,0.786308,3.091648
-0.050244,4.999748,0.787740,-3.131544
-0.349929,4.987740,0.789172,-3.071550
-0.648356,4.957785,0.790604,-3.011555
-0.944449,4.909992,0.792037,-2.951561
-1.237144,4.844531,0.793469,-2.891567
-1.525387,4.761638,0.794901,-2.831573
-1.808141,4.661612,0.796333,-2.771579
-2.084390,4.544812,0.797766,-2.711585
-2.353139,4.411659,0.799198,-2.651591
-2.613420,4.262633,0.800630,-2.591596
-2.864298,4.098268,0.802062,-2.531602
-3.104869,3.919157,0.803495,-2.471608
-3.334268,3.725943,0.804927,-2.411614
-3.551670,3.519323,0.806359,-2.351620
-3.756293,3.300040,0.807791,-2.291626
-3.947399,3.068883,0.809224,-2.231632
-4.124302,2.826683,0.810656,-2.171638
-4.286364,2.574312,0.812088,-2.111643
-4.433004,2.312678,0.813520,-2.051649
-4.563692,2.042722,0.814953,-1.991655
-4.677959,1.765417,0.816385,-1.931661
-4.775394,1.481759,0.817817,-1.871667
-4.855646,1.192769,0.819249,-1.811673
-4.918427,0.899488,0.820682,-1.751679
-4.963510,0.602970,0.822114,-1.691685
-4.990733,0.304282,0.823546,-1.631690
-4.999998,0.004500,0.824979,-1.571696
-4.991272,-0.295299,0.826411,-1.511702
-4.964587,-0.594035,0.827843,-1.451708
-4.920038,-0.890634,0.829275,-1.391714
-4.857785,-1.184028,0.830708,-1.331720
-4.778053,-1.473162,0.832140,-1.271726
-4.681129,-1.756994,0.833572,-1.211731
-4.567361,-2.034505,0.835004,-1.151737
-4.437159,-2.304696,0.836437,-1.091743
-4.290991,-2.566593,0.837869,-1.031749
-4.129383,-2.819255,0.839301,-0.971755
-3.952916,-3.061773,0.840733,-0.911761
-3.762226,-3.293274,0.842166,-0.851767
-3.557999,-3.512925,0.843598,-0.791773
-3.340969,-3.719936,0.845030,-0.731778
-3.111918,-3.913562,0.846462,-0.671784
-2.871669,-4.093106,0.847895,-0.611790
-2.621088,-4.257922,0.849327,-0.551796
-2.361075,-4.407417,0.850759,-0.491802
-2.092567,-4.541053,0.852191,-0.431808
-1.816529,-4.658350,0.853624,-0.371814
-1.533954,-4.758885,0.855056,-0.311819
-1.245861,-4.842296,0.856488,-0.251825
-0.953284,-4.908284,0.857920,-0.191831
-0.657278,-4.956610,0.859353,-0.131837
-0.358906,-4.987102,0.860785,-0.071843
-0.059243,-4.999649,0.862217,-0.011849
0.240633,-4.994206,0.863649,0.048145
0.539644,-4.970793,0.865082,0.108139
0.836713,-4.929494,0.866514,0.168134
1.130771,-4.870458,0.867946,0.228128
1.420760,-4.793896,0.869378,0.288122
1.705637,-4.700085,0.870811,0.348116
1.984377,-4.589363,0.872243,0.408110
2.255976,-4.462126,0.873675,0.468104
2.519458,-4.318834,0.875107,0.528098
2.773875,-4.160002,0.876540,0.588092
3.018310,-3.986202,0.877972,0.648087
3.251885,-3.798058,0.879404,0.708081
3.473759,-3.596247,0.880836,0.768075
3.683134,-3.381497,0.882269,0.828069
3.879256,-3.154580,0.883701,0.888063
4.061420,-2.916311,0.885133,0.948057
4.228969,-2.667549,0.886565,1.008051
4.381302,-2.409189,0.887998,1.068046
4.517870,-2.142160,0.889430,1.128040
4.638182,-1.867423,0.890862,1.188034
4.741805,-1.585966,0.892294,1.248028
4.828365,-1.298803,0.893727,1.308022
4.897552,-1.006967,0.895159,1.368016
4.949117,-0.711507,0.896591,1.428010
4.982874,-0.413487,0.898023,1.488004
4.998701,-0.113979,0.899456,1.547999
4.996541,0.185939,0.900888,1.607993
4.976404,0.485188,0.902320,1.667987
4.938360,0.782691,0.903753,1.727981
4.882546,1.077378,0.905185,1.787975
4.809164,1.368188,0.906617,1.847969
4.718478,1.654075,0.908049,1.907963
4.610814,1.934010,0.909482,1.967957
4.486559,2.206986,0.910914,2.027952
4.346160,2.472022,0.912346,2.087946
4.190123,2.728162,0.913778,2.147940
4.019009,2.974486,0.915211,2.207934
3.833434,3.210107,0.916643,2.267928
3.634065,3.434177,0.918075,2.327922
3.421620,3.645890,0.919507,2.387916
3.196863,3.844485,0.920940,2.447911
2.960604,4.029246,0.922372,2.507905
2.713691,4.199510,0.923804,2.567899
2.457014,4.354662,0.925236,2.627893
2.191496,4.494146,0.926669,2.687887
1.918093,4.617458,0.928101,2.747881
1.637788,4.724156,0.929533,2.807875
1.351590,4.813856,0.930965,2.867869
1.060528,4.886234,0.932398,2.927864
